address	job	company	blood_group	ssn	station_ID	current_latitude	current_longitude
"Via Annibale, 74
06019, Niccone (PG)"		Leonardi Group	AB+	CMBMLA49C05E532Q	659	33.8113335	-139.794631
		Aparecida	B-	10347956270	486	-17.471191	-16.523317
	Florist	Roht Trommler GmbH	B-	183-69-8340	297	-45.0916455	101.677712
"Stretto Tullio, 543
63844, Grottazzolina (FM)"	Dramatherapist	Ciani-Balotelli SPA	O-	PRPFLV50M04F616Z	796	85.702388	114.934723
"6774 Wilson Harbor Suite 318
West Cindy, HI 25392"		Richardson, Beasley and Mcpherson	O-	076-58-3940	74	33.2436665	-62.703995
山口県羽村市台場22丁目8番10号 コート入谷527		有限会社三浦建設	A-	118-23-1612	401	75.147628	109.87445
"2030 Hernandez Plain Apt. 229
West Donmouth, IN 89827"		Weeks-Jefferson	A-	130-72-7766	100	-17.3932425	72.656695
	Engineer, manufacturing systems	Battisti Group	AB+	PLLGNN64B20I839A	414	-51.416799	151.436479
"Zorbachstraße 6045
70561 Starnberg"		Mans	AB+	282-01-5395	372	68.9313015	-124.832196
"Alameda Paulo Carvalho, 19
Boa Esperança
97335-663 Montenegro do Campo / PR"		Caldeira da Cruz S/A	B-	18036472562	784	78.640485	11.444793
		Peixoto e Filhos	AB-	43905627116	274	-60.076916	139.090192
"Ian-Biggen-Weg 6/4
87532 Pasewalk"		Hellwig e.G.	A-	150-93-2674	677	-30.2427185	-17.112723
"2863 Garrison Underpass
Dorseyhaven, MP 16391"		Guerrero, Edwards and Golden	O-	859-35-5583	176	64.664103	82.981698
青森県千代田区東和町17丁目12番19号	ゲームクリエイター	山口食品合同会社	A+	498-99-4765	452	-34.4120935	92.425313
"605 Wilson Ridge Suite 604
Benjaminmouth, NY 35371"	Theme park manager	Lopez Inc	AB+	228-62-2217	88	20.322285	27.581224
"Viale Margherita, 3
86046, San Martino In Pensilis (CB)"		Bernini-Giunti Group	B+	MRCMRA55T71L458N	32	-26.284678	-31.977621
"239 Simon Squares
Christinashire, MT 86384"		Dickson-Lam	B-	078-11-7834	121	-77.954927	-108.386255
"Borgo Piero, 16
28050, Pombia (NO)"		Tornatore, Accardo e Castellitto Group	AB+	RMNFRN90M67B693E	155	33.3716815	106.050376
"Zimmerstr. 32
88504 Günzburg"		Klapp KG	B+	961-22-8519	665	75.675038	-42.697217
		山崎電気合同会社	A-	775-68-8386	690	-74.457857	-123.555299
"Piazza Nina, 7 Appartamento 22
14018, Villafranca D'Asti (AT)"		Sibilia SPA	O-	CMPMRL31S44E027E	54	32.343947	147.060104
"Lagoa Marques, 17
Conjunto Paulo Vi
50250-054 Viana / DF"		Pereira	AB+	06851739259	179	-67.5333215	58.156804
"Viale Contarini, 49
00124, Roma (RM)"		Milanesi SPA	B-	GRGFLV50L11C919K	577	15.0994155	63.665305
"PSC 6821, Box 8736
APO AP 48787"		Bell-Cooper	A+	222-58-2259	144	5.865288	-143.128986
秋田県東久留米市鳥越17丁目1番8号 パレス高田馬場108		斎藤運輸株式会社	O-	838-45-2951	674	4.5716975	51.48887
大分県我孫子市鳥越21丁目1番9号 脚折町コーポ538		有限会社林建設	A+	169-03-7850	354	40.5273875	-88.111055
"Trappgasse 46/77
25696 Lüdinghausen"		Dippel Barth KG	B+	784-47-5361	462	50.3307715	-45.11973
香川県安房郡鋸南町東神田18丁目26番19号 コート神明内584		合同会社近藤通信	B-	585-85-8857	641	30.9824615	-166.985021
"Trevo Moura, 97
Tiradentes
43975-044 da Cunha de Montenegro / DF"		Caldeira	O+	94537082160	119	-37.679506	-88.058652
"Johannweg 51
33233 Sulzbach-Rosenberg"	Arzt	Holt	AB-	154-36-7778	16	70.136103	137.83043
"8063 Shannon Falls Suite 243
Davidmouth, WY 31373"		Curry-Lee	A-	087-59-0275	603	58.797596	-126.346119
兵庫県大網白里市上吉羽31丁目23番12号 西関宿パーク610		合同会社佐藤通信	AB+	195-91-2746	360	-37.2829465	-44.867492
		Cavalcanti Lima - EI	B+	74258069167	686	-71.126333	-173.969259
"68834 Zuniga Roads
Sophiaborough, AL 18156"	Broadcast journalist	Taylor, Conway and Long	O+	125-63-5898	510	-21.493194	-14.820301
"Chácara de Araújo, 30
Vila Coqueiral
11070-669 da Mata / MT"	Promotor de vendas	Aparecida	O+	73908241588	751	-58.8576935	-131.683487
大分県長生郡白子町花川戸29丁目20番11号 パレス高輪176		藤田建設有限会社	A+	857-05-2104	203	71.7213405	-120.214204
		Rohleder Geißler KGaA	O-	593-43-4094	38	37.546955	173.312123
"Strada Romolo, 89
65126, Pescara (PE)"		Smirnoff e figli	O-	CCLSPH89R22B947V	467	-39.857034	-122.972246
		Pittman, Roth and James	AB-	886-93-3265	558	-81.502462	58.766342
"981 Victor Trafficway Apt. 902
Shariberg, FL 81025"		Carroll Inc	B-	672-51-9578	555	-35.677455	-45.324431
"Hanne-Lore-Barth-Ring 9-9
40023 Aschaffenburg"		Wulf Schweitzer GmbH	AB-	750-98-4948	531	76.509645	-64.446367
"Vila Câmara, 56
Buraco Quente
62339-260 Freitas de Castro / AP"		da Cunha	A-	72130968503	172	-45.2742075	25.610895
新潟県三宅島三宅村二つ室17丁目16番20号 外国府間アーバン551		阿部水産合同会社	B+	017-80-9265	547	-36.121148	1.260108
"498 Matthews Trafficway Suite 134
Rosehaven, ND 95340"		Singleton PLC	B-	713-60-3114	219	24.0708595	102.448289
"Rotonda Bragadin, 82 Piano 3
38010, Sporminore (TN)"		Perini-Greco Group	A+	TZZBRC45B13E573W	381	84.1889025	-127.742027
"0240 Campbell Rue Apt. 747
West Henryburgh, NM 68776"	Paramedic	Mills LLC	B+	848-13-7195	557	34.2856465	-166.813673
"Estação Nunes, 70
Nova America
99317-404 Machado / PA"		Peixoto	O+	68753024117	513	66.444581	34.534956
"Borgo Virgilio, 839
45027, Trecenta (RO)"		Zampa Group	A-	BXISNR97B08H498G	575	-33.0715845	-131.220038
"Travessa da Paz, 88
Vila Calafate
09381020 da Costa da Mata / MG"		Martins	O+	78264903592	742	-64.7324495	103.847222
"Canale Salandra, 6
75029, Valsinni (MT)"		Borzomì-Boito s.r.l.	AB-	MSCVRN10A08A728L	82	53.951685	-118.412482
"Praça Câmara, 74
São João
82011-539 Araújo / RR"		da Conceição S.A.	O-	13764059206	54	36.3741155	-79.078741
"Via Treccani, 78
80126, Pianura (NA)"		Zoppetti-Lucarelli s.r.l.	A+	CLMLRA50T14G823U	646	37.609749	-109.315876
"231 Williams Camp
Thompsonberg, MD 06063"		Keith, Schneider and Hayes	O-	321-01-9941	264	-49.097193	161.940266
		Berengario-Gelli s.r.l.	O+	MPSVLR87M42F639C	668	-27.4532705	87.796559
"Avenida Thomas Fernandes, 942
Biquinhas
18757-127 Araújo / RS"	Percursionista	Ramos	A-	49530821689	784	-18.5155695	-129.837593
"5809 Sarah Prairie
Stonestad, NY 45778"		Simmons-Vasquez	B-	854-19-2390	340	15.912866	124.627914
福井県浦安市西川9丁目12番3号 コート湯宮321		鈴木鉱業有限会社	AB+	868-23-9399	284	82.3031325	174.511561
"Borgo Fredo, 90 Piano 4
65023, Caramanico Terme (PE)"		Finzi, Leblanc e Rizzo SPA	A-	DNNLLT60B02D746D	41	5.4362125	-140.27996
		Oliver Ltd	B+	309-80-0001	10	-32.9311985	146.229423
		Vieira Almeida S/A	B-	72639418564	752	-47.3017775	167.840323
		Modiano-Malipiero SPA	AB+	PLLSYV58E24E719J	473	-77.9401685	-155.072675
		Cardoso Câmara S.A.	A-	51930628498	15	47.3684265	-39.208592
"Roskothstr. 71/73
38566 Stadtroda"		Stolze KGaA	B+	392-06-0814	374	9.986041	-117.065166
"Contrada Filippa, 62 Appartamento 2
43016, Polesine Parmense (PR)"		Parisi-Vergassola SPA	O-	GRFSTN95P21M374A	536		
"Meral-Kostolzin-Platz 651
19167 Guben"		Hornich GmbH	AB-	487-93-5974	72	-64.0985865	24.264961
奈良県多摩市所野23丁目4番13号 大京町パレス775	寿司職人	合同会社佐々木印刷	A-	324-78-2179	684	39.5395545	-64.080979
愛媛県夷隅郡御宿町津久戸町24丁目24番16号 中鉢石町シティ085		合同会社岡田ガス	B+	554-50-3064	161	-57.4219	-109.79925
愛知県豊島区南郷屋21丁目24番19号 アーバン細野749		田中電気有限会社	A+	218-17-7247	615	39.2357985	37.813093
千葉県新宿区千塚6丁目4番10号 東和町ハイツ320		長谷川食品有限会社	B+	440-11-2176	614	78.612337	-59.525647
"Patbergstr. 53-41
70647 Schongau"		Trommler	A+	630-87-7169	68	-16.5703505	90.325044
"Canale Gastone, 40 Appartamento 37
39045, Mittewald (BZ)"	Chartered public finance accountant	Giannuzzi s.r.l.	A+	PDRSTL59D06I271R	425	13.117298	177.729817
"Hans-Christian-Vogt-Allee 64
28219 Cottbus"		Eckbauer GbR	O+	398-37-0136	727	-67.2536095	47.787863
"29421 Parsons Canyon
New Leahbury, IA 58404"		Smith-Carroll	B+	333-21-1207	118	-48.6918505	-2.356913
		株式会社石川保険	AB-	054-27-4605	344	15.245279	-127.40121
"Núcleo Nina Moreira, 28
Morro Dos Macacos
43848-675 da Mota / SE"		da Rosa	AB-	10764593234	626	-10.218371	133.879491
"Campo Levi Cavalcante, 57
Minas Caixa
51091-474 Castro do Campo / ES"		Alves - ME	AB+	76140325862	453	26.6476835	55.161639
"Strada Vincenza, 4
20047, Cusago (MI)"		Boldù SPA	AB+	MNCGCN08B47H994G	334	21.8080995	-25.119317
		Scheuermann	AB-	585-27-8316	529	-23.3939	-158.254783
"380 Jennifer Centers
North Jesusview, CA 05590"		Mccullough, Harding and Gutierrez	B+	817-76-3819	232	75.1797705	50.680595
"Pátio Eloá Pinto, 70
Jardim América
75920-151 Casa Grande do Norte / SE"		Borges	B+	70291836496	714	-62.9939155	99.320727
"Vicolo Gangemi, 53 Piano 6
33028, Imponzo (UD)"		Villarosa e figli	B-	FRVMLN43B28G115S	74	6.631583	-85.961922
神奈川県山武市羽折町15丁目21番7号		山田建設有限会社	O-	793-21-9282	437	40.1821595	-101.225708
"Briemerstraße 7
01514 Mayen"		Langern KG	B+	548-14-2322	683	6.123866	33.258693
"Morro Ian da Costa
Ventosa
66827-241 Rios da Praia / SE"	Conferente de expedição	Gonçalves	B+	98513064289	43	75.3608175	118.773554
"394 Amy Camp Apt. 373
Jasonberg, NM 94741"		Washington, Stout and Velazquez	A+	104-10-2877	461	-49.4297535	32.438047
		有限会社鈴木鉱業	B-	429-88-4033	99	-64.2708255	-150.056184
"Passarela Vasconcelos
Heliopolis
42720510 Gonçalves / DF"		Moreira Melo e Filhos	O-	76853124928	510		
"1926 Davis Lane
West Kellyview, MS 27202"	Fish farm manager	Norman, Case and Rhodes	O+	661-45-7787	656	-79.2324485	76.306097
栃木県清瀬市二つ室36丁目3番5号	ウェディングプランナー	合同会社藤原銀行	O+	083-85-4995	346	60.4879225	135.523213
		Castro Ltda.	B-	45291703814	575	-53.904238	118.584065
"Thanelgasse 60
59000 Warendorf"		Roht GmbH & Co. KG	AB-	024-37-1555	486	-27.270223	156.87996
"Vicolo Niccolò, 69
01020, Graffignano (VT)"	Maintenance engineer	Puccini e figli	AB-	MSCLRT94R11M319Y	441	69.5389125	-70.026262
"Killerplatz 88
47984 Mittweida"		Meyer Segebahn KGaA	AB+	415-41-9051	99	58.031383	-57.523942
山口県白井市四番町26丁目24番16号 パーク今戸974		田中食品有限会社	A-	035-56-5094	606	-28.54696	59.405102
"3036 James Forest
Lopezville, NJ 36312"		Mejia, Dominguez and Wilkins	AB+	363-15-8336	574	-57.4589655	99.004792
"Canale Orlando, 894 Appartamento 20
29029, Roveleto Landi (PC)"		Navone-Gottardi s.r.l.	AB+	BRTSLV01M47C222Z	327	-17.8064085	-61.128355
"6870 Megan Mills Apt. 535
North Laura, NH 22039"	Graphic designer	Brown and Sons	O+	620-91-0861	759	86.798189	111.186117
"Recanto Gomes, 34
Padre Eustáquio
67101-052 Dias / AL"		Marques	O+	89425763119	174	44.003706	151.077641
"Christin-Säuberlich-Platz 29
86147 Lübz"		Anders Fechner e.V.	B-	672-87-6075	78	-57.6133355	142.938307
		Hoffmann Müller AG	O+	316-39-9141	195	-66.0776355	-132.339287
"Trecho de Macedo, 76
Coração De Jesus
67145297 Mendonça de Santos / BA"	Jogador de handebol	da Paz	O-	74215086949	393	4.7453345	-157.649252
千葉県板橋区湯宮1丁目21番3号 上広谷ハイツ443		株式会社佐々木通信	B+	865-34-0727	754	-17.335619	80.0475
岡山県板橋区今戸24丁目11番17号 アーバン長間607		株式会社岡田印刷	O+	481-38-6930	483	5.420095	-141.879278
"Unit 4166 Box 6159
DPO AA 59831"		Willis-Evans	B+	543-51-2527	244	-59.2365015	-171.220569
		Castro	O-	07235489197	474	7.168355	-36.598438
"Werneckestr. 4/1
21178 Aurich"		Koch II KG	AB-	478-12-7755	469	48.756597	109.055648
"Viale Paolo, 0 Piano 1
08011, Bolotana (NU)"		Bernardini s.r.l.	B+	FRRNTN73D25H643X	592	82.31605	36.410468
"Isabelle-Hendriks-Platz 1-1
89755 Zschopau"	Artist	Adolph Gorlitz AG	B+	973-26-6795	781	61.5231955	43.701424
熊本県台東区丸の内ＪＰタワー9丁目11番20号 コート南赤田412		株式会社石井水産	A-	709-60-5982	683	50.332469	98.092055
	Artist	Karz GmbH	A-	099-72-9478	417	-57.5797855	-15.486547
"Unit 0635 Box 2689
DPO AE 62064"	Chartered management accountant	Walker-Hanson	AB+	375-69-9659	565	-63.0296135	-84.546662
"057 Diana Summit Suite 122
Brandttown, FL 51795"		Lozano-Lester	O+	692-42-7429	179	62.6157305	-73.95868
"40581 Robinson Roads Suite 543
New Donaldstad, MI 98073"		Moore Inc	A-	596-38-1328	100	-36.99004	-45.166255
"9836 Jeanette Forges Apt. 979
North Carolside, VA 25363"		Thornton, Howell and Walter	A+	757-69-0352	158	-26.4683465	-163.685039
三重県八千代市松石6丁目9番14号 中宮祠コート804		株式会社佐藤保険	AB-	159-59-3699	529	-14.1091485	95.307701
"Jardim Bento Brito, 37
Barão Homem De Melo 3ª Seção
69495194 Cirino Alegre / ES"		Jesus Nascimento - ME	B-	52371890677	572	60.960075	175.291839
"Campo Vasconcelos, 6
Nova Floresta
29104859 Gonçalves / SE"		Caldeira da Cruz Ltda.	A-	19208365786	418	72.314284	59.596987
		株式会社近藤水産	O+	352-74-1643	785	4.6476275	100.909097
宮城県府中市東上野31丁目15番11号 シャルム明石町374		有限会社三浦運輸	B+	223-54-1363	301	50.179888	87.265514
"6342 Justin Common Suite 697
Jonesview, GU 69895"		Nash Group	AB+	294-98-9187	723	-26.6331485	-56.293473
	Sound technician, broadcasting/film/video	Cobb LLC	A-	698-25-6569	442	-37.413709	-110.897748
"Parque Leão, 50
Marieta 2ª Seção
95487-106 Martins / PB"	Secretária	Sales	AB-	39781465093	703	42.4552645	-167.062699
秋田県川崎市高津区五味ヶ谷13丁目16番7号 下宇和田コーポ651	大学教授	株式会社小林運輸	AB+	269-82-1559	357	-75.883621	17.808076
広島県葛飾区麹町33丁目1番15号 五味ヶ谷パレス375	医療事務員	佐藤情報株式会社	O-	248-08-6450	337	77.273984	-42.369594
"Rodovia Evelyn Garcia, 3
Maria Helena
76569941 Melo de da Mota / SP"		da Paz Rodrigues S/A	A-	01953748279	256		
"Piazza Natalia, 71
31054, Possagno (TV)"		Pisaroni, Ferraris e Salata e figli	O-	GNNFRC94M69F311Q	470	62.1418835	121.326862
"Rörrichtstraße 64
52795 Nordhausen"		Pechel Mans KG	A-	796-31-1980	255	50.261168	141.09634
"Ahmed-Röhricht-Straße 6-4
15826 Pößneck"		Patberg AG	AB+	981-39-0877	524	7.2948585	-77.037796
"Contrada Toselli, 715 Piano 2
28073, Fara Novarese (NO)"		Folliero, Avogadro e Abatantuono e figli	O+	BTALSS94E45F112T	540	-42.1724155	-61.542147
秋田県川崎市高津区大中27丁目21番17号		井上保険有限会社	B-	369-31-8393	455	8.302458	-40.806623
"Praia Luiz Fernando da Costa, 1
Vila Pilar
35802-883 Carvalho / ES"		Cavalcante	AB-	72016389478	290	3.8752405	-52.016862
		Schenk GmbH	B+	990-53-4522	708	13.859125	4.776293
"Via de Carvalho, 634
Graça
10749927 Cirino do Sul / PA"		Ribeiro	O+	20854169342	323	-67.5407025	-61.223741
"Feira Mendes, 4
Cônego Pinheiro 1ª Seção
17026138 Lima do Amparo / SE"		Costela - ME	A+	41279308532	686		
"Contrada Guidone, 253 Appartamento 3
89100, Reggio Calabria (RC)"		Trincavelli, Sermonti e Parini e figli	O-	MRCSMN18A57H956M	143	-7.213192	142.233858
		合同会社松本農林	AB-	894-44-2244	682	11.1045925	-58.940815
"Lagoa Cavalcante, 7
Novo Ouro Preto
62612748 Campos de Souza / TO"		Siqueira Gonçalves e Filhos	A+	34581209633	505	59.7173025	71.593956
		有限会社佐々木ガス	A+	324-91-9579	35	23.1376595	-41.853537
長野県西東京市東上野24丁目27番1号 大京町シティ492		山本運輸株式会社	AB-	500-22-0910	247	68.114877	15.391921
		Hering AG	A+	545-85-1941	333	-10.262173	12.232899
"Canale Curci, 11
21057, Olgiate Olona (VA)"		Salata Group	A+	ZCCLLR93P13M277I	801	71.344823	-57.099662
"Viale Romana, 21
17032, Arnasco (SV)"		Cabibbo s.r.l.	O-	FLLFLV30H45G034O	102	37.615092	78.47703
大阪府武蔵村山市柿木沢16丁目23番19号 クレスト蟇沼315	歯科医師	株式会社渡辺銀行	A-	410-30-3461	237	7.663555	53.766771
"USCGC Patton
FPO AP 77075"		Marshall, Martinez and Collins	O+	076-39-8054	573	-57.9920885	175.214257
"Vale Fernandes, 95
Vila Olhos D'água
42488647 Nogueira / TO"	Argumentista	Dias	B+	80674253965	272	-72.783846	155.422757
"Contrada Matteotti, 56
13012, Prarolo (VC)"		Serraglio-Scaramucci SPA	B-	CDUGRN43A17F297O	443	62.250786	-104.913687
		Jones PLC	AB+	840-66-5038	710	-37.6656505	-91.314523
"Gerlachstraße 2790
02723 Strasburg"		Freudenberger GbR	A+	864-08-9896	320	-68.4672945	-112.129554
"4148 Thomas Track Apt. 576
Lake Theresa, HI 05361"		Santos Ltd	O-	160-59-1071	206	-43.50752	-150.766476
"15957 Patty Radial Suite 475
Johnport, ND 84964"	Tourist information centre manager	Smith LLC	O+	506-76-6592	383	-35.8499775	122.057139
"19750 Erickson Island
Vanessabury, HI 92667"		Peterson-Graham	AB-	031-09-2574	589	50.13127	170.087907
		Farinelli, Fallaci e Giorgetti SPA	O+	NNLGST83T67D433Z	318	60.931535	114.834039
"815 Martinez Overpass Apt. 580
Josephmouth, ME 87035"		Miller Ltd	B-	260-02-7477	678		
"Canale Lussu, 11 Appartamento 8
40056, Crespellano (BO)"		Galuppi Group	AB+	LPUSLV46C48E185Q	172	-41.5368445	139.876245
"Scholtzgasse 1333
97344 Riesa"	Bankkaufmann	Jacobi Jäckel	AB-	469-02-9402	7	20.60005	102.795947
"Wulfgasse 9-9
06782 Werdau"		Käster	O+	860-19-8967	461	-20.8894505	81.096803
"4728 Oliver Brooks Suite 940
Josephbury, NM 35854"	Medical physicist	Warren-Martinez	B+	105-65-6272	101	-61.641161	52.660072
"Kobeltring 28-97
28292 Wolfach"		Kambs Margraf GmbH & Co. KG	AB-	713-01-0177	336	-47.945529	43.589151
"Área Davi Miguel Barros, 12
Conjunto Novo Dom Bosco
76778584 Leão / DF"	Juiz ou árbitro de futebol	Viana e Filhos	B-	18735690259	592	14.554828	-133.840342
栃木県中野区上広谷9丁目8番18号 クレスト東和町345		福田食品合同会社	AB+	830-94-2053	574	31.94439	45.477807
"Incrocio Pistoletto, 447 Appartamento 1
20004, Arluno (MI)"		Vendetti-Bocca e figli	AB-	SPNTNI28T08B044Z	254	36.662557	-31.604028
"Jäntschplatz 68-26
58296 Monschau"	Informatiker	Werner Ruppert GmbH	O+	046-66-3982	300	-52.045538	-168.727126
"Piazza Niccolò, 89
20124, Milano (MI)"	Theatre director	Borroni, Castelli e Bruscantini Group	B-	FRRRGR24T58H087L	566	37.497142	166.207123
"Área Lucca da Luz, 28
Novo São Lucas
06853512 Gonçalves / BA"	Guardador de veículos	Barbosa	A+	08531427932	417	27.06073	-74.552912
岩手県横浜市西区西関宿13丁目2番12号 コート中鉢石町105		林銀行有限会社	B+	226-88-6488	603	15.984224	79.778623
"Stretto Pagnotto, 17
42048, Rubiera (RE)"		Giolitti, Nicolini e Tolentino SPA	A-	MLPMLA91T26G315Y	498	-59.6378815	149.53847
沖縄県東村山市南赤田14丁目5番18号 ハイツ池之端746		株式会社吉田保険	AB-	161-93-9940	169	26.529318	-17.782996
岡山県君津市長畑20丁目7番6号 ハイツ手岡629		田中建設株式会社	O+	492-32-1748	105	-85.3172945	-35.107121
"91552 Isabel Station Suite 312
Velazqueztown, OR 91060"	Nurse, learning disability	Ferguson and Sons	O+	533-56-2151	695	4.057072	-132.037856
青森県新島村東神田4丁目1番6号 土沢パレス410		合同会社石川印刷	A-	704-25-3292	771	-58.1416765	-121.402141
"Undine-Patberg-Straße 8-5
81201 Sankt Goar"	Designer	Kranz	A+	567-69-8595	638	-88.288761	-8.378605
"52887 Warren Mountains
Melissaside, MN 49653"	Haematologist	Jacobson, Morrison and Marshall	AB-	877-22-0935	6	29.2040885	-103.523039
島根県世田谷区長間25丁目4番20号		合同会社斎藤食品	B+	584-69-0438	720	-77.41247	-117.199761
鹿児島県君津市竜泉24丁目4番15号		合同会社斉藤電気	O+	121-43-4178	766		
"Stretto Guido, 73
46037, Roncoferraro (MN)"		Bertolucci-Castellitto Group	AB+	BRRMRC52A71L696Q	294	-75.1407815	-19.104235
"8551 John Ferry Suite 220
Lake Justintown, SC 57920"		Robinson-Shaw	AB+	874-89-8346	310	-37.632358	86.211733
"PSC 8680, Box 5384
APO AA 05647"		Neal Ltd	O-	859-65-7990	132	-89.734282	117.823774
"Siegmar-Winkler-Straße 2-8
37097 Wiedenbrück"		Hartung	O-	452-95-1126	472	-71.9990045	145.379408
"Contrada Soprano, 197 Appartamento 35
00124, Casal Palocco (RM)"	Patent attorney	Tamburi s.r.l.	AB+	GLGNTN74P58E203P	24	60.4324815	106.819943
"Piazza Benito, 86 Appartamento 39
55022, Pieve Di Controne (LU)"		Zaguri-Gremese e figli	AB+	FRRGRG33M68I535S	376	11.4310935	-93.617531
"71803 Cole Wall
North Sandra, TX 56610"		Montoya-Moore	B-	396-53-5259	608	59.1976965	-138.976334
		鈴木ガス株式会社	B+	553-24-2942	553	60.774045	69.552888
"Estação José Correia, 51
Vila Piratininga Venda Nova
80745-826 Azevedo de Andrade / MG"		Pastor	AB+	42395768146	27	65.4608455	5.429676
		Smith, Burton and Rivera	A+	570-09-0604	251		
群馬県武蔵野市蟇沼1丁目7番6号 シャルム土呂部935		合同会社小林鉱業	A+	276-14-8404	678	26.375068	45.628543
静岡県鎌ケ谷市南赤田16丁目15番3号 脚折町コート318		斎藤通信有限会社	B+	297-30-6147	346	16.913989	-42.840381
